,YEAR,PLAYER,POS,BODY_FAT_%,HAND_LENGTH_(INCHES),HAND_WIDTH_(INCHES),HEIGHT_W/O_SHOES,HEIGHT_W/_SHOES,STANDING_REACH,WEIGHT_(LBS),WINGSPAN,LANE_AGILITY_TIME_(SECONDS),SHUTTLE_RUN_(SECONDS),THREE_QUARTER_SPRINT_(SECONDS),STANDING_VERTICAL_LEAP_(INCHES),MAX_VERTICAL_LEAP_(INCHES),MAX_BENCH_PRESS_(REPETITIONS),player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,Unnamed: 64,Unnamed: 65
543,2012,Tony Wroten,PG,5.2,8.0,9.0,76.75,78.0,101.0,203.2,81.0,10.75,,3.24,30.0,35.5,0.0,Tony Wroten,Washington,P12,35,75.3,95.7,32.1,45.3,48.83,8.0,9.8,24.5,21.8,154,264,0.583,189,391,0.483,9,56,0.161,1.2,3.5,59.1,Fr,5-Jun,14,2.94965,112.563,3.5,2012,21082,all,96.4,0.98485972,134.0,232.0,55.0,159.0,0.5776,0.3459,17.0,20.0,0.85,25.0,97.047,93.6772,3.41557,215.125,4.17926,1.85641,2.32285,4.00112,30.3429,2.30166,1.69946,2.2857,2.7429,5.0286,3.7143,1.8857,0.3714,15.9714,Scoring PG,2.97052
544,2012,Tyler Zeller,PF-C,6.4,9.0,9.75,83.25,84.5,104.5,247.4,84.0,11.13,,3.4,30.0,34.0,16.0,Tyler Zeller,North Carolina,ACC,38,70.2,121.2,24.4,55.3,61.56,14.1,20.2,6.3,15.3,181,224,0.808,220,398,0.553,0,0,0.0,5.3,1.7,56.3,Sr,Jul-00,44,4.78484,133.481,3.8,2012,6927,all,97.0,0.49315494,89.0,131.0,131.0,267.0,0.6794,0.4906,32.0,34.0,0.9412,17.0,88.5932,84.3171,4.09334,257.763,10.0044,5.44846,4.55591,9.91323,28.1579,6.60917,3.30406,3.8421,5.7632,9.6053,0.9474,0.8947,1.5263,16.3421,C,0.0
545,2011,Keith Benson,C-PF,6.1,9.5,11.0,82.0,83.0,109.5,217.0,87.75,11.88,,3.35,31.5,36.0,12.0,Keith Benson,Oakland,Sum,34,81.0,114.5,24.1,55.4,57.89,9.1,24.3,6.0,13.3,150,236,0.636,217,391,0.555,8,22,0.364,9.8,1.4,57.1,Sr,11-Jun,34,3.8947,119.589,3.8,2011,2763,all,,0.5538236,138.0,179.0,79.0,212.0,0.7709,0.3726,46.0,46.0,1.0,48.0,98.1106,95.6684,3.51227,275.835,5.21208,1.71707,3.49501,5.39796,32.5,3.50012,1.89784,2.5588,7.5588,10.1176,1.0588,0.7941,3.5882,17.8824,C,1.08601
546,2011,Marshon Brooks,SG,5.2,9.0,10.5,76.25,77.25,101.0,194.6,85.0,10.74,,3.09,34.0,38.5,5.0,Marshon Brooks,Providence,BE,32,90.9,115.3,29.6,54.2,58.37,6.3,14.2,16.0,15.7,169,219,0.772,209,374,0.559,67,197,0.34,3.0,2.3,38.4,Sr,5-Jun,2,6.27387,134.656,2.7,2011,14026,all,40.8,0.81632653,144.0,212.0,65.0,162.0,0.6792,0.4012,27.0,27.0,1.0,25.0,103.053,98.7339,3.5569,228.498,6.65104,5.90991,0.741129,9.58382,36.5,8.53793,1.04589,2.25,4.7812,7.0312,2.5,1.5,1.2188,24.625,Wing G,9.35137
547,2011,Alec Burks,SG,5.1,9.0,8.25,77.0,78.0,103.5,192.6,82.0,10.96,,3.17,29.0,36.0,5.0,Alec Burks,Colorado,B12,37,78.2,116.2,32.1,49.8,57.71,9.1,14.7,19.8,15.0,245,298,0.822,215,421,0.511,28,95,0.295,1.0,2.0,57.8,So,6-Jun,10,5.79718,138.341,3.0,2011,14778,all,61.4,1.13404034,122.0,186.0,93.0,235.0,0.6559,0.3957,26.0,28.0,0.9286,12.0,105.007,101.415,2.76887,212.053,5.84106,6.3762,-0.535146,7.23727,31.5946,7.64884,-0.411573,2.3514,4.1081,6.4595,2.973,1.0811,0.2973,20.5135,Wing G,4.71429
548,2011,Jimmy Butler,SF,5.4,9.0,9.0,78.0,79.75,101.5,222.2,79.5,11.12,,3.15,32.0,39.0,14.0,Jimmy Butler,Marquette,BE,37,86.3,122.0,21.2,51.6,58.67,8.2,12.0,13.2,11.6,188,240,0.783,167,324,0.515,20,58,0.345,1.1,2.4,62.8,Sr,6-Jun,33,5.34463,129.53,1.5,2011,9284,all,,1.59253177,106.0,158.0,61.0,166.0,0.6709,0.3675,17.0,17.0,1.0,30.0,101.483,95.5339,3.76171,229.305,8.14842,6.26759,1.88083,8.54764,34.6486,6.89473,1.65292,2.4324,3.6486,6.0811,2.3243,1.4324,0.3514,15.7297,Wing G,2.6294
549,2011,Norris Cole,PG,4.7,8.5,9.5,72.25,73.75,95.5,174.4,74.25,10.07,,3.22,29.5,38.5,11.0,Norris Cole,Cleveland St.,Horz,34,90.2,112.9,32.8,47.0,54.83,2.5,16.7,38.0,14.3,221,259,0.853,189,407,0.464,46,142,0.324,0.3,3.7,47.2,Sr,2-Jun,30,6.04041,133.163,2.8,2011,4149,all,,1.94738903,114.0,181.0,75.0,226.0,0.6298,0.3319,6.0,8.0,0.75,28.0,93.3699,91.3968,4.44932,258.227,9.55658,6.99107,2.56551,10.1645,36.0882,6.90038,3.26417,0.7647,5.1176,5.8824,5.4412,2.1765,0.0882,21.6765,Scoring PG,6.99096
550,2011,Jon Diebler,SG,8.5,8.25,8.25,77.25,78.5,99.0,196.6,78.0,10.94,,3.37,28.0,35.0,2.0,Jon Diebler,Ohio St.,B10,37,88.9,141.9,13.5,70.6,72.33,1.3,7.9,11.6,12.2,64,79,0.81,31,59,0.525,114,227,0.502,0.4,1.7,27.6,Sr,6-Jun,33,6.11377,134.48,1.1,2011,1926,all,90.2,2.51443073,19.0,36.0,12.0,23.0,0.5278,0.5217,1.0,1.0,1.0,51.0,97.5841,91.4072,4.38236,201.815,10.9468,8.69904,2.24772,10.6833,35.6757,7.87242,2.81092,0.3784,2.2703,2.6486,2.3784,0.973,0.1351,12.6486,Combo G,10.6459
551,2011,Michael Dunigan,PF-C,8.0,9.0,10.75,80.5,82.0,107.5,237.6,87.25,11.85,,3.27,29.5,34.5,10.0,Michael Dunigan,Oregon,P10,28,43.6,108.0,23.1,55.4,58.23,10.9,18.9,1.5,16.9,88,144,0.611,82,148,0.554,0,0,0.0,7.9,1.8,97.3,So,10-Jun,33,2.16508,115.867,4.7,2010,8678,all,96.0,0.10814288,63.0,89.0,19.0,59.0,0.7079,0.322,23.0,25.0,0.92,,99.0753,96.0,2.10589,118.64,2.08459,-0.18762,2.27221,2.80046,20.25,1.33024,1.47022,1.8929,3.0357,4.9286,0.1429,0.6071,1.3214,9.0,C,0.0
552,2011,LaceDarius Dunn,SG,5.5,9.0,10.25,75.0,76.0,101.0,187.8,78.25,11.45,,3.27,26.5,31.0,3.0,LaceDarius Dunn,Baylor,B12,27,79.0,104.1,28.7,50.5,55.63,2.9,9.9,14.3,21.4,117,142,0.824,77,172,0.448,86,236,0.364,0.1,2.1,34.8,Sr,4-Jun,24,4.28881,120.143,2.7,2011,476,all,92.0,0.59595823,35.0,51.0,42.0,121.0,0.6863,0.3471,3.0,4.0,0.75,,99.0217,96.1418,3.74921,157.477,1.87669,3.13609,-1.2594,4.00074,35.2593,4.3631,-0.362357,0.8148,2.963,3.7778,2.1852,1.2593,0.037,19.5926,Combo G,14.6578
553,2011,Kenneth Faried,PF,6.3,8.5,10.25,78.0,79.5,108.0,224.6,84.0,11.35,,3.26,30.5,35.0,16.0,Kenneth Faried,Morehead St.,OVC,32,87.0,115.1,25.7,61.0,60.98,19.9,30.9,7.3,18.2,136,235,0.579,208,341,0.61,0,0,0.0,8.1,3.4,68.9,Sr,8-Jun,35,4.43391,121.634,3.6,2011,1626,all,,0.38822381,163.0,231.0,45.0,110.0,0.7056,0.4091,70.0,74.0,0.9459,22.0,85.7528,86.3437,4.9022,292.319,8.56669,3.36034,5.20634,8.29385,35.2188,6.15886,2.13499,5.75,8.625,14.375,1.0312,1.9062,2.1875,17.25,C,0.0
554,2011,Jimmer Fredette,PG,7.7,8.0,8.5,72.75,74.5,96.5,196.0,76.5,10.42,,3.21,28.0,33.0,14.0,Jimmer Fredette,BYU,MWC,36,89.4,114.7,36.6,53.1,59.2,2.0,8.5,28.6,15.3,250,280,0.893,221,450,0.491,121,308,0.393,0.1,2.1,36.9,Sr,2-Jun,32,7.42677,144.768,1.5,2011,3137,all,54.4,1.19232373,109.0,151.0,112.0,299.0,0.7219,0.3746,2.0,3.0,0.6667,10.0,99.0445,95.5029,3.90002,215.402,7.05925,8.24222,-1.18298,10.1931,36.1389,10.0698,0.123288,0.6389,2.8611,3.5,4.3056,1.3333,0.0278,29.3056,Scoring PG,13.2585
555,2011,Andrew Goudelock,PG,9.9,8.25,9.25,73.25,74.75,96.5,197.6,76.25,10.33,,3.1,32.5,37.0,4.0,Andrew Goudelock,College of Charleston,SC,37,88.0,113.6,33.1,54.9,57.5,2.3,9.9,26.4,16.3,110,134,0.821,187,377,0.496,131,322,0.407,0.5,1.5,19.2,Sr,2-Jun,3,5.77155,132.194,2.0,2011,3120,all,,1.31932084,41.0,68.0,146.0,309.0,0.6029,0.4725,7.0,8.0,0.875,46.0,104.713,104.361,2.75546,204.986,3.82596,5.92043,-2.09447,6.30415,35.1892,7.66592,-1.36177,0.6757,3.1892,3.8649,4.2432,0.8919,0.1892,23.7027,Scoring PG,14.6051
556,2011,Jordan Hamilton,SF,9.8,9.0,9.25,78.75,80.5,104.0,228.4,81.5,11.47,,3.3,25.0,32.0,7.0,Jordan Hamilton,Lehigh,Pat,34,56.1,105.0,14.3,48.1,52.0,2.1,6.0,7.2,14.4,36,44,0.818,32,65,0.492,37,117,0.316,1.5,1.5,24.2,Sr,6-Jun,44,0.744584,93.9056,3.8,2012,7755,all,1.6,1.11119505,26.0,44.0,6.0,21.0,0.5909,0.2857,3.0,4.0,0.75,,100.682,103.108,1.81068,116.873,0.246983,0.295385,-0.0484024,-1.08354,22.6176,-1.13697,0.0534301,0.4118,1.1765,1.5882,0.8824,0.5882,0.3235,6.2059,Wing G,8.9162
557,2011,Justin Harper,PF-SF,4.0,9.0,9.25,80.0,80.75,106.0,228.0,83.75,11.92,,3.3,28.5,33.0,19.0,Justin Harper,Richmond,A10,37,79.1,121.3,24.7,61.8,64.17,6.5,18.6,8.9,12.1,94,118,0.797,168,287,0.585,77,172,0.448,4.0,1.2,25.7,Sr,10-Jun,32,5.06887,131.119,2.8,2011,3094,all,,0.76788899,106.0,136.0,62.0,151.0,0.7794,0.4106,15.0,17.0,0.8824,32.0,95.0436,92.7825,3.81102,221.09,7.16881,5.51562,1.65319,9.26679,31.8378,8.10676,1.16003,1.6757,5.2432,6.9189,1.1622,0.6216,1.2162,17.8649,Stretch 4,9.19495
558,2011,Tobias Harris,SF-PF,8.4,8.75,9.0,78.5,79.75,103.5,222.8,83.0,10.96,,3.17,31.5,37.5,12.0,Tobias Harris,Tennessee,SEC,34,72.5,109.5,25.9,48.9,53.96,7.5,20.6,10.4,14.3,128,170,0.753,162,326,0.497,23,76,0.303,3.4,1.4,42.3,Fr,8-Jun,12,3.86035,123.298,2.8,2011,16657,all,99.0,0.7096792,95.0,143.0,67.0,183.0,0.6643,0.3661,21.0,23.0,0.913,19.0,97.8243,91.867,3.5272,197.759,4.80112,2.71068,2.09044,6.7151,29.2059,5.33543,1.37966,1.9706,5.2941,7.2647,1.2941,0.7059,0.8529,15.3235,PF/C,4.52936
559,2011,Tyler Honeycutt,SF,5.3,8.5,9.5,78.75,80.25,105.0,186.8,81.0,11.68,,3.07,30.0,37.0,,Tyler Honeycutt,UCLA,P10,33,83.9,97.9,21.7,48.3,51.93,5.3,17.8,16.8,23.6,78,106,0.736,89,203,0.438,55,152,0.362,5.6,1.5,29.9,So,8-Jun,23,2.33011,104.348,1.8,2011,11221,all,94.0,0.930007,57.0,98.0,32.0,105.0,0.5816,0.3048,17.0,20.0,0.85,35.0,95.3301,90.2386,4.40193,234.231,6.56028,1.36769,5.19259,6.53801,34.9697,3.25031,3.2877,1.5152,5.697,7.2121,2.8182,0.8788,2.0606,12.7576,Stretch 4,7.78806
560,2011,Scotty Hopson,SG,4.8,8.5,10.0,77.75,78.5,103.5,204.6,82.5,10.47,,3.18,32.5,36.0,10.0,Scotty Hopson,Tennessee,SEC,32,68.4,103.1,28.6,51.6,55.45,3.3,9.6,10.7,19.7,114,155,0.735,135,275,0.491,53,141,0.376,0.6,1.7,37.3,Jr,7-Jun,32,3.49176,119.427,2.7,2011,9068,all,98.8,0.46066449,87.0,137.0,48.0,138.0,0.635,0.3478,34.0,37.0,0.9189,,103.681,96.8789,3.04119,144.823,1.5129,2.06818,-0.555279,4.3291,29.2812,4.48487,-0.15577,0.875,2.4688,3.3438,1.2812,0.8125,0.1562,16.9688,Wing G,8.90685
561,2011,Kyrie Irving,PG,10.2,8.25,9.25,73.75,75.5,99.0,191.0,76.0,,,,,,,Kyrie Irving,Duke,ACC,11,20.5,130.5,27.2,61.5,69.7,2.3,10.6,29.8,18.6,64,71,0.901,37,65,0.569,18,39,0.462,1.8,3.0,68.3,Fr,2-Jun,1,6.12884,149.048,3.0,2011,18579,all,99.8,1.74076183,26.0,39.0,11.0,26.0,0.6667,0.4231,0.0,0.0,,1.0,91.7011,87.1588,3.80115,61.4034,12.1928,9.40502,2.78781,13.8646,27.5455,9.48637,4.37825,0.5455,2.8182,3.3636,4.2727,1.4545,0.5455,17.4545,Scoring PG,7.29491
562,2011,Rick Jackson,PF,8.3,8.75,9.5,80.25,81.25,106.5,241.8,86.0,11.51,,3.26,28.5,33.0,9.0,Rick Jackson,Syracuse,BE,34,88.6,113.2,19.7,59.4,58.77,11.5,20.5,12.1,17.9,70,133,0.526,189,318,0.594,0,0,0.0,8.0,2.3,41.8,Sr,9-Jun,0,4.16352,118.778,2.2,2011,1035,all,87.2,1.05636426,152.0,203.0,37.0,115.0,0.7488,0.3217,47.0,53.0,0.8868,,89.9678,84.6348,5.20173,276.025,10.405,3.62844,6.7766,8.37457,35.7059,4.47754,3.89703,3.3824,6.9118,10.2941,2.2059,1.3529,2.5,13.1765,C,0.0
563,2011,Charles Jenkins,PG-SG,4.3,8.5,9.0,73.5,75.25,96.5,216.4,79.5,11.68,,3.18,29.5,34.0,16.0,Charles Jenkins,Hofstra,CAA,32,92.4,123.2,28.7,57.7,62.93,1.6,8.6,31.3,12.8,179,217,0.825,176,317,0.555,63,152,0.414,1.8,2.7,46.3,Sr,3-Jun,22,6.65016,136.761,2.1,2011,57,all,,2.11262838,93.0,139.0,83.0,178.0,0.6691,0.4663,0.0,0.0,,44.0,107.807,106.346,2.6405,192.184,7.09443,8.32456,-1.23013,9.82813,37.4062,8.91582,0.912311,0.5,2.7188,3.2188,4.6875,1.6562,0.625,22.5,Scoring PG,7.86487
564,2011,JaJuan Johnson,PF,7.5,9.0,10.0,81.0,82.0,107.5,219.8,86.0,11.21,,3.14,33.5,38.0,15.0,JaJuan Johnson,Marquette,BE,31,62.7,105.0,24.6,52.9,56.56,3.2,15.4,18.9,20.2,65,82,0.793,105,205,0.512,32,84,0.381,1.8,4.1,28.4,Sr,5-Jun,23,2.65678,116.5,2.5,2017,42927,all,93.6,1.16901726,72.0,114.0,33.0,89.0,0.6316,0.3708,18.0,19.0,0.9474,,101.409,96.7768,2.88952,177.659,5.75448,3.08713,2.66736,5.25059,26.0,3.0439,2.2067,0.6774,3.4194,4.0968,2.6774,1.9032,0.4516,11.9677,Combo G,5.87125
565,2011,Cory Joseph,PG,9.7,8.5,10.5,74.0,75.25,99.0,186.2,77.5,10.75,,3.27,27.5,35.0,5.0,Cory Joseph,Texas,B12,36,80.4,110.9,16.8,50.3,52.57,2.2,9.5,17.3,16.1,51,73,0.699,84,196,0.429,52,126,0.413,0.9,1.9,22.7,Fr,3-Jun,5,2.82601,110.246,2.2,2011,16073,all,98.0,2.01853339,35.0,73.0,49.0,123.0,0.4795,0.3984,1.0,1.0,1.0,29.0,94.0606,89.5381,4.17314,198.743,6.62528,3.74323,2.88205,5.54717,32.3889,2.52065,3.02652,0.6389,2.9167,3.5556,3.0278,1.0278,0.3056,10.4167,Combo G,6.30356
566,2011,Brandon Knight,PG,4.2,8.25,9.5,73.5,75.25,98.5,176.8,78.75,10.74,,3.07,29.0,37.5,10.0,Brandon Knight,Kentucky,SEC,38,89.4,107.8,26.7,50.8,55.28,2.2,10.2,23.4,19.8,136,171,0.795,130,282,0.461,87,231,0.377,0.6,1.1,33.3,Fr,3-Jun,12,4.73173,123.069,2.4,2011,18154,all,99.2,1.32499436,65.0,117.0,65.0,165.0,0.5556,0.3939,5.0,6.0,0.8333,8.0,100.305,94.5951,4.01095,204.602,4.48048,4.60756,-0.127072,4.58458,35.8684,4.36431,0.220269,0.6579,3.3684,4.0263,4.1842,0.6579,0.2105,17.2895,Combo G,10.2095
567,2011,Malcolm Lee,SG,5.9,8.5,9.5,76.0,77.5,101.5,198.2,81.75,11.2,,3.09,30.0,35.5,17.0,Malcolm Lee,UCLA,P10,33,79.5,110.4,19.5,49.7,55.31,2.6,7.8,12.9,15.3,112,144,0.778,102,191,0.534,39,132,0.295,0.6,1.2,44.6,Jr,5-Jun,3,3.33702,114.292,2.9,2011,5037,all,93.6,1.21815557,81.0,117.0,21.0,74.0,0.6923,0.2838,8.0,10.0,0.8,43.0,103.225,97.7746,3.31286,154.561,3.37672,3.00375,0.372973,2.51252,33.1212,1.73972,0.772795,0.697,2.3636,3.0606,2.0303,0.6364,0.2121,13.1212,Wing G,7.13763
568,2011,Kawhi Leonard,SF,5.4,9.75,11.25,78.0,79.0,106.0,227.4,87.0,11.45,,3.15,25.5,32.0,3.0,Kawhi Leonard,San Diego St.,MWC,34,79.6,108.7,27.7,46.3,50.78,11.4,25.9,16.4,15.1,110,145,0.759,175,371,0.472,23,81,0.284,1.9,2.8,32.1,So,6-Jun,15,4.36317,123.31,3.1,2011,13395,all,88.8,1.15998007,78.0,98.0,97.0,272.0,0.7959,0.3566,19.0,19.0,1.0,15.0,85.3916,81.558,5.15728,263.03,8.2352,3.75988,4.47532,8.27578,33.0,5.00299,3.27279,3.1765,7.5294,10.7059,2.5588,1.4706,0.5882,15.5588,PF/C,4.51629
569,2011,Travis Leslie,SG,8.1,8.75,9.25,75.0,76.25,103.0,205.0,82.5,11.0,,3.13,33.0,40.5,10.0,Travis Leslie,Georgia,SEC,33,78.7,114.0,24.8,51.0,56.05,12.2,13.6,20.6,16.7,109,136,0.801,164,317,0.517,13,43,0.302,2.0,2.3,37.8,Jr,4-Jun,1,4.41856,125.394,2.4,2011,8206,all,79.2,1.36620961,119.0,173.0,45.0,144.0,0.6879,0.3125,43.0,47.0,0.9149,47.0,97.1049,93.3879,3.66211,192.479,8.53735,5.89549,2.64186,8.40951,32.1818,6.57447,1.83505,3.2121,3.9697,7.1818,2.9394,1.2121,0.6061,14.4242,Wing G,2.49589
570,2011,Jon Leuer,PF,5.4,8.75,9.75,82.0,83.5,105.5,223.2,84.0,10.82,,3.36,29.5,36.5,14.0,Jon Leuer,Wisconsin,B10,34,83.1,116.8,29.4,52.6,56.8,6.5,22.6,12.8,11.3,113,134,0.843,173,337,0.513,54,146,0.37,3.1,1.0,27.7,Sr,10-Jun,30,6.02112,137.105,2.6,2011,1932,all,84.0,1.03708601,57.0,75.0,116.0,262.0,0.76,0.4427,17.0,18.0,0.9444,40.0,98.659,91.8777,4.04456,196.596,6.9244,5.3846,1.5398,8.76528,33.5,7.50485,1.26043,1.6765,5.5588,7.2353,1.6471,0.5,0.8824,18.2647,PF/C,8.99234
571,2011,DeAndre Liggins,SF-SG,5.0,8.75,10.0,77.0,78.25,103.5,202.2,83.0,,,3.33,27.0,31.0,6.0,DeAndre Liggins,Kentucky,SEC,38,78.8,106.5,15.9,49.2,52.25,2.2,11.8,14.2,17.3,68,105,0.648,76,172,0.442,36,92,0.391,2.3,2.3,39.8,Jr,6-Jun,34,2.24478,105.463,3.1,2011,7228,all,93.4,1.74540555,42.0,73.0,34.0,99.0,0.5753,0.3434,6.0,8.0,0.75,53.0,95.8686,90.4115,3.99153,220.706,6.25092,2.90719,3.34373,4.90757,31.6053,1.1657,3.74188,0.5789,3.4474,4.0263,2.5263,1.2105,0.7368,8.6316,Wing G,4.61307
572,2011,David Lighty,SG,6.5,9.0,10.0,76.75,78.5,101.0,216.2,80.0,10.81,,3.25,28.5,33.0,15.0,David Lighty,Ohio St.,B10,37,79.9,117.3,20.5,54.6,56.53,5.2,10.3,18.5,14.8,89,142,0.627,102,208,0.49,51,119,0.429,1.6,2.9,43.4,Sr,5-Jun,23,4.25101,123.275,2.4,2011,1438,all,93.6,2.10340653,66.0,109.0,36.0,99.0,0.6055,0.3636,6.0,6.0,1.0,,93.1925,87.2935,4.39349,218.721,10.2991,6.6383,3.66084,9.42703,32.0541,5.59372,3.83331,1.3243,2.6757,4.0,3.2973,1.4865,0.4595,12.0541,Combo G,6.20955
573,2011,Shelvin Mack,PG,7.1,8.25,9.25,73.0,74.5,96.5,209.0,79.5,11.23,,3.18,32.0,39.0,17.0,Shelvin Mack,Butler,Horz,37,79.4,107.1,27.9,49.0,53.25,2.7,14.3,25.1,16.9,120,156,0.769,107,237,0.451,85,242,0.351,0.3,1.4,32.6,Jr,3-Jun,1,4.02315,121.432,2.2,2011,6698,all,41.4,1.41756451,59.0,95.0,48.0,142.0,0.6211,0.338,2.0,2.0,1.0,34.0,100.157,96.6054,3.34166,195.04,5.48578,4.54418,0.941604,6.33506,32.1892,5.59095,0.744108,0.7297,3.7568,4.4865,3.4865,0.7297,0.0811,15.9189,Combo G,12.5489
574,2011,Demetri McCamey,PG,6.1,8.5,9.0,73.75,75.25,99.5,204.0,78.25,11.55,,3.19,27.0,33.0,,Demetri McCamey,Illinois,B10,34,83.3,111.4,25.3,55.3,58.27,1.9,9.6,35.9,21.0,92,127,0.724,92,203,0.453,74,164,0.451,0.6,1.9,34.6,Sr,3-Jun,32,4.71237,125.686,2.4,2011,1994,all,87.8,2.07996734,53.0,77.0,39.0,126.0,0.6883,0.3095,0.0,1.0,0.0,,101.284,93.6742,3.84456,182.407,6.86825,5.98724,0.881007,7.1689,33.4412,5.95283,1.21607,0.5,2.8824,3.3824,6.1176,1.0294,0.1765,14.6471,Pure PG,8.72778
575,2011,E'Twaun Moore,SG,7.6,9.0,10.0,74.5,76.0,99.5,191.4,81.5,11.12,,3.31,32.0,34.5,,E'Twaun Moore,Purdue,B10,34,84.4,112.1,26.8,51.8,54.55,5.1,12.5,20.9,11.9,100,141,0.709,151,319,0.473,70,175,0.4,1.6,2.2,28.5,Sr,4-Jun,33,5.07602,128.26,2.5,2011,201,all,95.0,1.77052561,44.0,77.0,107.0,242.0,0.5714,0.4421,4.0,4.0,1.0,55.0,93.8872,88.3413,4.51998,210.854,9.05063,6.40941,2.64122,9.36297,33.8824,6.94046,2.42252,1.5,3.6471,5.1471,3.1765,1.2059,0.5294,18.0,Combo G,9.19112
576,2011,Marcus Morris,PF-SF,8.0,8.25,8.5,79.0,80.75,105.5,229.6,82.0,,,3.15,29.0,33.0,11.0,Marcus Morris,Kansas,B12,38,70.6,122.3,25.9,60.1,62.51,11.5,19.0,11.4,13.7,148,215,0.688,214,345,0.62,26,76,0.342,2.4,1.7,51.1,Jr,9-Jun,22,5.01736,136.159,3.6,2011,8822,all,77.6,0.92536297,114.0,147.0,100.0,198.0,0.7755,0.5051,31.0,33.0,0.9394,14.0,91.705,86.7767,3.93206,223.432,9.65942,6.81335,2.84607,9.94358,28.3158,7.5064,2.43718,2.6053,5.0263,7.6316,1.6316,0.8421,0.6316,17.2105,PF/C,4.00787
577,2011,Markieff Morris,PF,10.2,8.5,8.25,79.75,81.25,106.5,240.8,82.75,,,3.4,27.0,31.5,11.0,Markieff Morris,Kansas,B12,38,60.7,118.0,25.2,62.7,64.16,13.9,24.7,11.0,19.0,103,153,0.673,170,272,0.625,25,59,0.424,4.9,1.9,46.2,Jr,10-Jun,21,3.81565,130.2,4.7,2011,4369,all,76.6,0.67947974,128.0,168.0,42.0,104.0,0.7619,0.4038,47.0,50.0,0.94,13.0,87.4686,82.7681,3.72177,223.462,10.6049,5.65606,4.94879,9.37206,24.3684,6.16321,3.20885,2.7105,5.6053,8.3158,1.3947,0.7895,1.1316,13.6316,PF/C,3.61883
578,2011,Darius Morris,PG-SG,5.3,8.75,10.0,75.25,77.25,102.0,190.0,79.5,11.0,,3.2,24.5,32.0,12.0,Darius Morris,Michigan,B10,34,86.4,108.5,29.5,50.6,54.36,3.3,10.9,43.9,18.7,106,148,0.716,178,335,0.531,15,61,0.246,0.1,1.9,37.4,So,4-Jun,4,5.1612,127.989,2.5,2011,14768,all,80.2,2.20790428,169.0,243.0,140.0,302.0,0.6955,0.4636,32.0,35.0,0.9143,41.0,101.434,93.5764,3.99721,188.912,6.6565,4.94817,1.70833,5.80448,34.7941,4.28365,1.52083,0.9118,3.1176,4.0294,6.5588,1.0,0.0294,14.9118,Pure PG,3.32983
579,2011,Chandler Parsons,SF,7.0,8.25,10.0,80.75,81.75,104.5,221.2,81.5,11.05,,3.29,25.5,31.5,4.0,Chandler Parsons,Florida,SEC,36,81.1,110.3,20.1,54.6,55.14,7.3,19.3,21.6,20.3,54,97,0.557,112,206,0.544,43,117,0.368,1.3,1.7,30.0,Sr,10-Jun,25,3.5965,116.025,2.2,2011,2243,all,94.4,1.67902226,89.0,121.0,23.0,85.0,0.7355,0.2706,22.0,25.0,0.88,38.0,95.262,90.6999,4.1897,232.775,8.60912,5.0632,3.54592,7.65528,34.1389,4.95164,2.70364,2.0556,5.6944,7.75,3.7778,0.9444,0.4167,11.3056,Stretch 4,5.90179
580,2011,Jereme Richmond,SF,5.5,8.75,9.5,78.0,79.25,106.5,207.2,82.25,11.74,,3.02,27.0,33.5,0.0,Jereme Richmond,Illinois,B10,31,50.2,101.6,21.3,53.3,54.27,9.8,16.8,16.5,22.4,26,43,0.605,102,185,0.551,2,12,0.167,2.1,1.1,21.8,Fr,7-Jun,22,1.82184,108.783,3.0,2011,17122,all,94.4,1.05557155,69.0,92.0,33.0,93.0,0.75,0.3548,14.0,14.0,1.0,,98.6289,91.7687,2.68496,123.621,4.49258,1.59114,2.90144,3.70436,22.0968,1.69768,2.00668,1.7097,3.3226,5.0323,1.8387,0.4194,0.4194,7.6129,PF/C,1.0597
581,2011,Josh Selby,SG-PG,7.9,8.5,9.0,73.75,75.0,98.0,194.6,77.25,11.13,,3.2,29.5,42.0,5.0,Josh Selby,Kansas,B12,26,34.8,94.4,23.3,46.1,48.91,2.4,9.7,17.8,24.4,28,37,0.757,38,99,0.384,34,94,0.362,0.2,2.3,19.2,Fr,2-Jun,32,1.24352,102.592,3.3,2011,15108,all,99.6,1.05656117,17.0,33.0,21.0,66.0,0.5152,0.3182,2.0,3.0,0.6667,49.0,95.7003,89.8294,2.61153,93.2253,1.78194,0.58804,1.1939,1.55024,20.3846,0.136406,1.41383,0.3846,1.8462,2.2308,2.1538,0.8077,0.0385,7.9231,Combo G,10.0567
